Timestamp,Country.,Pin Code,Gender,Influencing Factors,Higher Education Aspiration,Work for 3+ Years?,Work for Unclear Mission?,Work for Inconsistent Mission?,Work for Non-Social Impact?,Preferred Working Environment?,Preferred Employers?,Which type of learning environment that you are most likely to work in ?,Which of the below careers looks close to your Aspirational job ?,Ideal Manager Type ?,Preferred Work Setup ?,Minimum Salary Expectation (First 3 Years),Expected Monthly Salary (After 5 Years)
07-09-2023 17:16,India,685515,M,World Leaders,Yes,Will Stay 3+ years,N,"No, Won't Work",6,"Hybrid, >15 Days in Office",Employer Supporting and Rewarding Learning,Self Purchased Course from External Platforms,Look deeply into Data and generate insights,Manager Who Guides and Sets Goals,Work with 2 to 3 people in my team,26k to 30k,91k to 110k
07-09-2023 17:16,India,685515,M,World Leaders,Yes,Will Stay 3+ years,N,"No, Won't Work",6,"Hybrid, >15 Days in Office",Employer Supporting and Rewarding Learning,Self Purchased Course from External Platforms,An Artificial Intelligence Specialist / Talking to Robots,Manager Who Guides and Sets Goals,Work with 2 to 3 people in my team,26k to 30k,91k to 110k
08-09-2023 13:29,India,560077,F,Influencers,Yes,Will Stay 3+ years,N,"No, Won't Work",8,"Hybrid, >15 Days in Office",Learning-Friendly Employer,Self Paced Learning Portals of the Company,Design and Creative strategy in any company,Manager Who Guides and Sets Goals,Work with 7 to 10 or more people in my team,41k to 50k,91k to 110k
08-09-2023 13:29,India,560077,F,Influencers,Yes,Will Stay 3+ years,N,"No, Won't Work",8,"Hybrid, >15 Days in Office",Learning-Friendly Employer,Self Paced Learning Portals of the Company,Business Operations in any organization,Manager Who Guides and Sets Goals,Work with 7 to 10 or more people in my team,41k to 50k,91k to 110k
08-09-2023 13:29,India,560077,F,Influencers,Yes,Will Stay 3+ years,N,"No, Won't Work",8,"Hybrid, >15 Days in Office",Learning-Friendly Employer,Self Paced Learning Portals of the Company,Build and develop a Team,Manager Who Guides and Sets Goals,Work with 7 to 10 or more people in my team,41k to 50k,91k to 110k
08-09-2023 13:29,India,560077,F,Influencers,Yes,Will Stay 3+ years,N,"No, Won't Work",8,"Hybrid, >15 Days in Office",Learning-Friendly Employer,Self Paced Learning Portals of the Company,Look deeply into Data and generate insights,Manager Who Guides and Sets Goals,Work with 7 to 10 or more people in my team,41k to 50k,91k to 110k
08-09-2023 13:29,India,560077,F,Influencers,Yes,Will Stay 3+ years,N,"No, Won't Work",8,"Hybrid, >15 Days in Office",Learning-Friendly Employer,Instructor or Expert Learning Programs,Design and Creative strategy in any company,Manager Who Guides and Sets Goals,Work with 7 to 10 or more people in my team,41k to 50k,91k to 110k
08-09-2023 13:29,India,560077,F,Influencers,Yes,Will Stay 3+ years,N,"No, Won't Work",8,"Hybrid, >15 Days in Office",Learning-Friendly Employer,Instructor or Expert Learning Programs,Business Operations in any organization,Manager Who Guides and Sets Goals,Work with 7 to 10 or more people in my team,41k to 50k,91k to 110k
08-09-2023 13:29,India,560077,F,Influencers,Yes,Will Stay 3+ years,N,"No, Won't Work",8,"Hybrid, >15 Days in Office",Learning-Friendly Employer,Instructor or Expert Learning Programs,Build and develop a Team,Manager Who Guides and Sets Goals,Work with 7 to 10 or more people in my team,41k to 50k,91k to 110k
08-09-2023 13:29,India,560077,F,Influencers,Yes,Will Stay 3+ years,N,"No, Won't Work",8,"Hybrid, >15 Days in Office",Learning-Friendly Employer,Instructor or Expert Learning Programs,Look deeply into Data and generate insights,Manager Who Guides and Sets Goals,Work with 7 to 10 or more people in my team,41k to 50k,91k to 110k
08-09-2023 13:29,India,560077,F,Influencers,Yes,Will Stay 3+ years,N,"No, Won't Work",8,"Hybrid, >15 Days in Office",Learning-Friendly Employer,Learning by observing others,Design and Creative strategy in any company,Manager Who Guides and Sets Goals,Work with 7 to 10 or more people in my team,41k to 50k,91k to 110k
08-09-2023 13:29,India,560077,F,Influencers,Yes,Will Stay 3+ years,N,"No, Won't Work",8,"Hybrid, >15 Days in Office",Learning-Friendly Employer,Learning by observing others,Business Operations in any organization,Manager Who Guides and Sets Goals,Work with 7 to 10 or more people in my team,41k to 50k,91k to 110k
08-09-2023 13:29,India,560077,F,Influencers,Yes,Will Stay 3+ years,N,"No, Won't Work",8,"Hybrid, >15 Days in Office",Learning-Friendly Employer,Learning by observing others,Build and develop a Team,Manager Who Guides and Sets Goals,Work with 7 to 10 or more people in my team,41k to 50k,91k to 110k
08-09-2023 13:29,India,560077,F,Influencers,Yes,Will Stay 3+ years,N,"No, Won't Work",8,"Hybrid, >15 Days in Office",Learning-Friendly Employer,Learning by observing others,Look deeply into Data and generate insights,Manager Who Guides and Sets Goals,Work with 7 to 10 or more people in my team,41k to 50k,91k to 110k
08-09-2023 19:56,India,456224,M,Influencers,Needs a Sponser,Will Stay 3+ years,N,"No, Won't Work",4,"Hybrid, >15 Days in Office",Growth-Oriented Rewarding Employer,Self Paced Learning Portals of the Company,Design and Creative strategy in any company,Goal-Setting Supportive Manager,Alone or with 2-3 People,41k to 50k,131k to 150k
08-09-2023 19:56,India,456224,M,Influencers,Needs a Sponser,Will Stay 3+ years,N,"No, Won't Work",4,"Hybrid, >15 Days in Office",Growth-Oriented Rewarding Employer,Self Paced Learning Portals of the Company,Business Operations in any organization,Goal-Setting Supportive Manager,Alone or with 2-3 People,41k to 50k,131k to 150k
08-09-2023 19:56,India,456224,M,Influencers,Needs a Sponser,Will Stay 3+ years,N,"No, Won't Work",4,"Hybrid, >15 Days in Office",Growth-Oriented Rewarding Employer,Self Paced Learning Portals of the Company,Design and Develop amazing software,Goal-Setting Supportive Manager,Alone or with 2-3 People,41k to 50k,131k to 150k
08-09-2023 19:56,India,456224,M,Influencers,Needs a Sponser,Will Stay 3+ years,N,"No, Won't Work",4,"Hybrid, >15 Days in Office",Growth-Oriented Rewarding Employer,Self Paced Learning Portals of the Company,Entrepreneur or Start Up,Goal-Setting Supportive Manager,Alone or with 2-3 People,41k to 50k,131k to 150k
08-09-2023 19:56,India,456224,M,Influencers,Needs a Sponser,Will Stay 3+ years,N,"No, Won't Work",4,"Hybrid, >15 Days in Office",Growth-Oriented Rewarding Employer,Instructor or Expert Learning Programs,Design and Creative strategy in any company,Goal-Setting Supportive Manager,Alone or with 2-3 People,41k to 50k,131k to 150k
08-09-2023 19:56,India,456224,M,Influencers,Needs a Sponser,Will Stay 3+ years,N,"No, Won't Work",4,"Hybrid, >15 Days in Office",Growth-Oriented Rewarding Employer,Instructor or Expert Learning Programs,Business Operations in any organization,Goal-Setting Supportive Manager,Alone or with 2-3 People,41k to 50k,131k to 150k
08-09-2023 19:56,India,456224,M,Influencers,Needs a Sponser,Will Stay 3+ years,N,"No, Won't Work",4,"Hybrid, >15 Days in Office",Growth-Oriented Rewarding Employer,Instructor or Expert Learning Programs,Design and Develop amazing software,Goal-Setting Supportive Manager,Alone or with 2-3 People,41k to 50k,131k to 150k
08-09-2023 19:56,India,456224,M,Influencers,Needs a Sponser,Will Stay 3+ years,N,"No, Won't Work",4,"Hybrid, >15 Days in Office",Growth-Oriented Rewarding Employer,Instructor or Expert Learning Programs,Entrepreneur or Start Up,Goal-Setting Supportive Manager,Alone or with 2-3 People,41k to 50k,131k to 150k
08-09-2023 19:56,India,456224,M,Influencers,Needs a Sponser,Will Stay 3+ years,N,"No, Won't Work",4,"Hybrid, >15 Days in Office",Growth-Oriented Rewarding Employer,Trial and error by doing side projects within the company,Design and Creative strategy in any company,Goal-Setting Supportive Manager,Alone or with 2-3 People,41k to 50k,131k to 150k
08-09-2023 19:56,India,456224,M,Influencers,Needs a Sponser,Will Stay 3+ years,N,"No, Won't Work",4,"Hybrid, >15 Days in Office",Growth-Oriented Rewarding Employer,Trial and error by doing side projects within the company,Business Operations in any organization,Goal-Setting Supportive Manager,Alone or with 2-3 People,41k to 50k,131k to 150k
08-09-2023 19:56,India,456224,M,Influencers,Needs a Sponser,Will Stay 3+ years,N,"No, Won't Work",4,"Hybrid, >15 Days in Office",Growth-Oriented Rewarding Employer,Trial and error by doing side projects within the company,Design and Develop amazing software,Goal-Setting Supportive Manager,Alone or with 2-3 People,41k to 50k,131k to 150k
08-09-2023 19:56,India,456224,M,Influencers,Needs a Sponser,Will Stay 3+ years,N,"No, Won't Work",4,"Hybrid, >15 Days in Office",Growth-Oriented Rewarding Employer,Trial and error by doing side projects within the company,Entrepreneur or Start Up,Goal-Setting Supportive Manager,Alone or with 2-3 People,41k to 50k,131k to 150k
09-09-2023 07:42,India,400703,M,World Leaders,No,Will Stay 3+ years,N,"No, Won't Work",1,"Hybrid, <3 Days in Office",Growth-Oriented Rewarding Employer,Self Paced Learning Portals of the Company,Design and Creative strategy in any company,Manager Who Guides and Sets Goals,Work with more than 10 people in my team,21k to 25k,91k to 110k
09-09-2023 07:42,India,400703,M,World Leaders,No,Will Stay 3+ years,N,"No, Won't Work",1,"Hybrid, <3 Days in Office",Growth-Oriented Rewarding Employer,Self Paced Learning Portals of the Company,Build and develop a Team,Manager Who Guides and Sets Goals,Work with more than 10 people in my team,21k to 25k,91k to 110k
09-09-2023 07:42,India,400703,M,World Leaders,No,Will Stay 3+ years,N,"No, Won't Work",1,"Hybrid, <3 Days in Office",Growth-Oriented Rewarding Employer,Self Paced Learning Portals of the Company,Design and Develop amazing software,Manager Who Guides and Sets Goals,Work with more than 10 people in my team,21k to 25k,91k to 110k
09-09-2023 07:42,India,400703,M,World Leaders,No,Will Stay 3+ years,N,"No, Won't Work",1,"Hybrid, <3 Days in Office",Growth-Oriented Rewarding Employer,Self Paced Learning Portals of the Company,An Artificial Intelligence Specialist / Talking to Robots,Manager Who Guides and Sets Goals,Work with more than 10 people in my team,21k to 25k,91k to 110k
09-09-2023 07:42,India,400703,M,World Leaders,No,Will Stay 3+ years,N,"No, Won't Work",1,"Hybrid, <3 Days in Office",Growth-Oriented Rewarding Employer,Learning by observing others,Design and Creative strategy in any company,Manager Who Guides and Sets Goals,Work with more than 10 people in my team,21k to 25k,91k to 110k
09-09-2023 07:42,India,400703,M,World Leaders,No,Will Stay 3+ years,N,"No, Won't Work",1,"Hybrid, <3 Days in Office",Growth-Oriented Rewarding Employer,Learning by observing others,Build and develop a Team,Manager Who Guides and Sets Goals,Work with more than 10 people in my team,21k to 25k,91k to 110k
09-09-2023 07:42,India,400703,M,World Leaders,No,Will Stay 3+ years,N,"No, Won't Work",1,"Hybrid, <3 Days in Office",Growth-Oriented Rewarding Employer,Learning by observing others,Design and Develop amazing software,Manager Who Guides and Sets Goals,Work with more than 10 people in my team,21k to 25k,91k to 110k
09-09-2023 07:42,India,400703,M,World Leaders,No,Will Stay 3+ years,N,"No, Won't Work",1,"Hybrid, <3 Days in Office",Growth-Oriented Rewarding Employer,Learning by observing others,An Artificial Intelligence Specialist / Talking to Robots,Manager Who Guides and Sets Goals,Work with more than 10 people in my team,21k to 25k,91k to 110k
09-09-2023 07:42,India,400703,M,World Leaders,No,Will Stay 3+ years,N,"No, Won't Work",1,"Hybrid, <3 Days in Office",Growth-Oriented Rewarding Employer,Manager Teaching you,Design and Creative strategy in any company,Manager Who Guides and Sets Goals,Work with more than 10 people in my team,21k to 25k,91k to 110k
09-09-2023 07:42,India,400703,M,World Leaders,No,Will Stay 3+ years,N,"No, Won't Work",1,"Hybrid, <3 Days in Office",Growth-Oriented Rewarding Employer,Manager Teaching you,Build and develop a Team,Manager Who Guides and Sets Goals,Work with more than 10 people in my team,21k to 25k,91k to 110k
09-09-2023 07:42,India,400703,M,World Leaders,No,Will Stay 3+ years,N,"No, Won't Work",1,"Hybrid, <3 Days in Office",Growth-Oriented Rewarding Employer,Manager Teaching you,Design and Develop amazing software,Manager Who Guides and Sets Goals,Work with more than 10 people in my team,21k to 25k,91k to 110k
09-09-2023 07:42,India,400703,M,World Leaders,No,Will Stay 3+ years,N,"No, Won't Work",1,"Hybrid, <3 Days in Office",Growth-Oriented Rewarding Employer,Manager Teaching you,An Artificial Intelligence Specialist / Talking to Robots,Manager Who Guides and Sets Goals,Work with more than 10 people in my team,21k to 25k,91k to 110k
09-09-2023 13:33,India,482005,M,Parents,No,Will Stay 3+ years,N,"No, Won't Work",3,"Fully Remote, Travel as Needed",Growth-Oriented Rewarding Employer,Self Paced Learning Portals of the Company,Design and Creative strategy in any company,Manager Who Guides and Sets Goals,"Work with 5 to 6 people in my team, Work with 7 to 10 or more people in my team, Work with more than 10 people in my team",31k to 40k,131k to 150k
09-09-2023 13:33,India,482005,M,Parents,No,Will Stay 3+ years,N,"No, Won't Work",3,"Fully Remote, Travel as Needed",Growth-Oriented Rewarding Employer,Self Paced Learning Portals of the Company,Teaching in any of the institutes/colleges/online or offline,Manager Who Guides and Sets Goals,"Work with 5 to 6 people in my team, Work with 7 to 10 or more people in my team, Work with more than 10 people in my team",31k to 40k,131k to 150k
09-09-2023 13:33,India,482005,M,Parents,No,Will Stay 3+ years,N,"No, Won't Work",3,"Fully Remote, Travel as Needed",Growth-Oriented Rewarding Employer,Self Paced Learning Portals of the Company,Manage and drive End-to-End Projects or Products,Manager Who Guides and Sets Goals,"Work with 5 to 6 people in my team, Work with 7 to 10 or more people in my team, Work with more than 10 people in my team",31k to 40k,131k to 150k
09-09-2023 13:33,India,482005,M,Parents,No,Will Stay 3+ years,N,"No, Won't Work",3,"Fully Remote, Travel as Needed",Growth-Oriented Rewarding Employer,Self Paced Learning Portals of the Company,Build and develop a Team,Manager Who Guides and Sets Goals,"Work with 5 to 6 people in my team, Work with 7 to 10 or more people in my team, Work with more than 10 people in my team",31k to 40k,131k to 150k
09-09-2023 13:33,India,482005,M,Parents,No,Will Stay 3+ years,N,"No, Won't Work",3,"Fully Remote, Travel as Needed",Growth-Oriented Rewarding Employer,Instructor or Expert Learning Programs,Design and Creative strategy in any company,Manager Who Guides and Sets Goals,"Work with 5 to 6 people in my team, Work with 7 to 10 or more people in my team, Work with more than 10 people in my team",31k to 40k,131k to 150k
09-09-2023 13:33,India,482005,M,Parents,No,Will Stay 3+ years,N,"No, Won't Work",3,"Fully Remote, Travel as Needed",Growth-Oriented Rewarding Employer,Instructor or Expert Learning Programs,Teaching in any of the institutes/colleges/online or offline,Manager Who Guides and Sets Goals,"Work with 5 to 6 people in my team, Work with 7 to 10 or more people in my team, Work with more than 10 people in my team",31k to 40k,131k to 150k
09-09-2023 13:33,India,482005,M,Parents,No,Will Stay 3+ years,N,"No, Won't Work",3,"Fully Remote, Travel as Needed",Growth-Oriented Rewarding Employer,Instructor or Expert Learning Programs,Manage and drive End-to-End Projects or Products,Manager Who Guides and Sets Goals,"Work with 5 to 6 people in my team, Work with 7 to 10 or more people in my team, Work with more than 10 people in my team",31k to 40k,131k to 150k
